date,max_temperature_c,min_temperature_c,avg_temperature_c,humidity_percent,wind_speed_kmh,rainfall_mm,pm25_air_pollution,uv_index,heat_index,elderly_population_pct,population_density,poverty_index,heatwave,consecutive_heat_days,mortality_count,mortality_risk_level
2019-08-03,31.19,23.52,26.82,70.45,7.32,1.72,31.7,7.3,38.23,10.26,3127.38,0.69,0,0,19,High
2019-08-04,33.25,22.33,26.73,75.58,5.08,0.23,27.95,6.32,40.8,21.73,3288.87,0.61,0,0,23,High
2019-08-05,30.1,23.3,26.64,88.57,10.04,4.63,21.34,7.84,38.95,17.86,5930.57,0.47,0,0,25,High
2019-08-06,31.08,22.66,26.56,65.18,6.41,1.42,33.57,6.78,37.6,18.55,4249.88,0.61,0,0,19,High
2019-08-07,30.5,19.32,26.47,73.24,9.2,0.32,16.12,4.33,37.83,8.92,4779.28,0.17,0,0,17,Moderate
2019-08-08,31.55,22.76,26.39,51.96,14.11,3.01,27.59,7.12,36.75,18.69,5846.79,0.47,0,0,21,High
2019-08-09,35.94,22.85,26.31,46.08,13.6,6.36,12.62,5.73,40.55,18.85,6331.81,0.3,1,1,23,High
2019-08-10,27.49,23.2,26.23,78.45,9.9,6.56,26.63,8.46,35.34,17.4,2536.37,0.78,0,0,18,Moderate
2019-08-11,32.52,21.03,26.15,69.94,9.74,9.49,26.54,6.69,39.51,12.09,1600.95,0.7,0,0,19,High
2019-08-12,27.84,22.34,26.07,81.79,15.64,6.07,38.41,10.22,36.02,14.86,2688.46,0.61,0,0,20,High
2019-08-13,30.05,22.97,25.99,56.27,11.56,0.01,12.48,11.21,35.67,9.55,4306.54,0.75,0,0,18,Moderate
2019-08-14,33.09,19.93,25.92,75.2,9.02,1.44,20.19,9.36,40.61,14.6,3066.06,0.34,0,0,19,High
2019-08-15,30.97,19.71,25.84,88.69,5.72,5.12,31.58,4.9,39.84,11.41,4762.72,0.73,0,0,21,High
2019-08-16,28.61,22.67,25.77,74.2,11.18,1.37,27.68,11.01,36.03,12.89,900.99,0.33,0,0,18,Moderate
2019-08-17,29.26,24.49,25.69,72.77,12.49,2.76,26.44,11.15,36.54,10.28,4323.13,0.61,0,0,20,High
2019-08-18,31.98,20.11,25.62,70.09,8.11,2.8,17.35,8.04,38.99,11.22,3259.89,0.62,0,0,19,High
2019-08-19,29.09,22.58,25.55,54.29,10.87,1.36,20.27,10.65,34.52,9.07,4510.0,0.11,0,0,14,Moderate
2019-08-20,30.92,20.3,25.48,83.56,8.91,7.05,34.96,6.9,39.27,20.88,3669.0,0.35,0,0,20,High
2019-08-21,30.51,24.37,25.42,63.89,9.45,2.1,24.59,4.27,36.9,15.43,2631.69,0.11,0,0,15,Moderate
2019-08-22,29.05,20.01,25.35,75.04,2.54,1.88,28.0,6.48,36.55,13.55,7280.81,0.8,0,0,17,Moderate
2019-08-23,34.57,23.1,25.29,54.37,9.33,17.99,24.08,11.46,40.01,15.49,1885.74,0.19,0,0,21,High
2019-08-24,31.49,20.13,25.22,58.21,12.91,2.04,15.54,5.02,37.31,16.8,5610.24,0.48,0,0,20,High
2019-08-25,26.11,21.14,25.16,84.35,8.11,0.59,32.47,8.0,34.55,20.91,7434.84,0.65,0,0,21,High
2019-08-26,30.47,22.53,25.1,66.53,10.16,2.16,29.03,8.07,37.13,10.5,4540.02,0.24,0,0,20,High
2019-08-27,28.72,21.65,25.04,84.53,7.73,5.05,43.45,6.97,37.17,12.14,7073.06,0.44,0,0,21,High
2019-08-28,31.69,19.95,24.98,69.22,11.08,4.5,16.88,7.11,38.61,21.66,1436.39,0.53,0,0,21,High
2019-08-29,28.34,20.77,24.93,51.58,9.35,4.66,31.58,8.14,33.5,13.2,4203.42,0.21,0,0,18,Moderate
2019-08-30,29.64,20.0,24.87,78.92,7.18,3.69,14.51,6.88,37.54,8.32,3927.69,0.64,0,0,21,High
2019-08-31,30.83,17.86,24.82,64.1,14.0,0.88,26.26,5.16,37.24,10.07,560.89,0.31,0,0,18,Moderate
2019-09-01,31.5,23.12,24.77,76.99,12.79,5.94,32.81,8.43,39.2,8.37,3824.43,0.25,0,0,23,High
2019-09-02,27.32,18.29,24.72,70.25,8.19,6.72,8.42,10.15,34.34,21.86,3267.72,0.49,0,0,18,Moderate
2019-09-03,29.0,20.52,24.67,54.57,11.49,0.65,23.36,9.74,34.46,11.9,5523.49,0.39,0,0,18,Moderate
2019-09-04,28.68,21.97,24.62,71.64,11.61,0.42,20.49,6.38,35.84,20.93,7537.47,0.74,0,0,15,Moderate
2019-09-05,28.27,22.58,24.58,91.96,11.93,11.14,19.38,5.5,37.47,21.94,1143.43,0.72,0,0,22,High
2019-09-06,33.07,20.82,24.54,74.93,4.92,6.08,28.08,7.43,40.56,16.4,2956.07,0.44,0,0,21,High
2019-09-07,30.3,19.11,24.49,69.42,13.02,6.71,33.97,11.14,37.25,8.46,3830.49,0.35,0,0,18,Moderate
2019-09-08,26.93,20.65,24.45,80.75,8.29,6.52,23.93,9.29,35.01,9.14,3913.89,0.33,0,0,14,Moderate
2019-09-09,31.25,18.15,24.42,72.11,8.93,2.34,26.64,9.41,38.46,14.74,6311.07,0.29,0,0,20,High
2019-09-10,33.62,22.56,24.38,72.1,17.91,3.12,25.91,9.78,40.83,13.69,3825.47,0.48,0,0,21,High
2019-09-11,31.41,20.36,24.34,59.08,10.91,2.36,25.01,8.84,37.32,16.49,703.71,0.66,0,0,16,Moderate
2019-09-12,26.27,22.19,24.31,72.34,8.84,0.16,16.29,8.24,33.5,14.14,5825.78,0.32,0,0,13,Moderate
2019-09-13,28.31,19.73,24.28,80.35,3.38,4.11,33.87,9.32,36.34,21.08,7136.22,0.23,0,0,22,High
2019-09-14,31.78,18.92,24.25,61.64,14.17,2.11,27.36,6.91,37.95,15.49,4354.29,0.43,0,0,21,High
2019-09-15,27.8,20.85,24.22,84.24,5.96,3.13,28.16,5.17,36.23,17.71,4858.31,0.15,0,0,20,High
2019-09-16,30.08,24.1,24.19,69.08,6.99,2.1,18.55,9.45,36.99,20.55,1722.02,0.59,0,0,21,High
2019-09-17,30.72,19.87,24.17,61.12,9.01,2.03,21.33,10.48,36.83,10.06,2154.84,0.46,0,0,17,Moderate
2019-09-18,27.29,19.49,24.14,79.98,14.25,0.57,23.59,5.76,35.29,11.22,2263.78,0.45,0,0,18,Moderate
2019-09-19,29.0,19.52,24.12,67.13,12.32,0.98,12.73,9.64,35.72,9.5,3730.56,0.31,0,0,14,Moderate
2019-09-20,22.62,18.25,24.1,77.6,9.53,0.52,11.5,11.36,30.38,9.95,7461.09,0.73,0,0,11,Low
2019-09-21,27.04,21.69,24.08,67.08,10.92,0.65,20.19,8.0,33.74,15.18,4413.39,0.16,0,0,20,High
2019-09-22,28.56,19.05,24.07,69.4,8.2,10.83,29.18,6.36,35.5,12.5,1940.73,0.71,0,0,21,High
2019-09-23,26.56,18.26,24.05,74.94,10.42,0.5,19.77,8.25,34.05,13.92,2495.66,0.36,0,0,14,Moderate
2019-09-24,32.31,22.71,24.04,72.91,10.22,0.94,16.85,6.9,39.6,21.75,3380.11,0.72,0,0,20,High
2019-09-25,26.17,19.55,24.03,50.04,12.91,2.68,18.48,6.77,31.17,10.19,5174.44,0.61,0,0,14,Moderate
2019-09-26,28.14,20.78,24.02,58.79,12.9,2.83,21.36,8.87,34.02,15.57,3800.25,0.17,0,0,16,Moderate
2019-09-27,29.27,20.13,24.01,79.29,11.48,0.5,22.17,4.79,37.2,9.38,3443.34,0.68,0,0,17,Moderate
2019-09-28,31.89,19.49,24.01,68.68,8.91,4.74,42.32,5.11,38.76,12.46,4735.46,0.58,0,0,22,High
2019-09-29,26.13,20.73,24.0,64.76,12.23,4.61,33.44,8.04,32.61,15.39,2313.76,0.12,0,0,19,High
2019-09-30,31.33,21.01,24.0,56.41,9.72,0.81,33.2,7.96,36.97,21.25,1091.77,0.19,0,0,21,High
2019-10-01,29.02,19.95,24.0,59.2,6.75,1.02,34.35,8.69,34.94,13.48,683.11,0.54,0,0,18,Moderate
2019-10-02,27.04,21.63,24.0,49.78,8.79,8.34,17.01,11.75,32.02,8.91,2384.44,0.56,0,0,14,Moderate
2019-10-03,29.93,21.63,24.0,68.99,10.25,5.24,15.22,8.21,36.83,13.43,1186.94,0.62,0,0,19,High
2019-10-04,29.41,18.99,24.01,64.02,12.73,3.59,16.15,9.2,35.81,10.04,3022.55,0.6,0,0,17,Moderate
2019-10-05,27.82,21.74,24.02,60.33,9.45,0.26,35.68,6.05,33.85,11.22,6297.0,0.56,0,0,18,Moderate
2019-10-06,29.16,19.03,24.02,69.32,6.37,1.63,20.62,9.54,36.1,16.65,5872.21,0.64,0,0,18,Moderate
2019-10-07,28.26,19.34,24.03,73.64,10.17,2.46,14.99,6.95,35.63,8.94,5081.96,0.5,0,0,17,Moderate
2019-10-08,29.27,22.64,24.05,90.93,10.34,0.62,21.55,8.14,38.37,14.51,6893.75,0.28,0,0,19,High
2019-10-09,30.38,21.08,24.06,54.88,10.56,1.78,23.09,7.78,35.87,16.53,2615.51,0.74,0,0,19,High
2019-10-10,32.25,18.28,24.08,81.59,12.76,2.76,27.15,10.07,40.41,13.91,7137.9,0.11,0,0,19,High
2019-10-11,26.62,21.56,24.09,79.73,13.06,1.19,27.01,5.38,34.59,8.27,3494.29,0.36,0,0,17,Moderate
2019-10-12,33.38,20.81,24.11,62.21,8.22,4.56,18.37,3.43,39.6,21.8,3506.7,0.61,0,0,21,High
2019-10-13,25.23,19.44,24.13,72.03,8.15,5.51,30.49,7.57,32.43,13.14,3540.14,0.4,0,0,15,Moderate
2019-10-14,28.85,18.98,24.16,65.42,6.88,1.17,19.89,8.94,35.39,18.9,1235.71,0.12,0,0,15,Moderate
2019-10-15,30.36,20.56,24.18,71.86,12.1,5.47,23.75,8.3,37.54,12.56,7816.18,0.15,0,0,19,High
2019-10-16,29.77,21.1,24.21,85.09,14.35,0.33,30.49,10.46,38.28,14.65,1538.8,0.55,0,0,17,Moderate
2019-10-17,27.99,18.1,24.23,76.06,9.05,5.46,19.87,8.87,35.59,13.44,3056.64,0.78,0,0,15,Moderate
2019-10-18,28.85,17.65,24.26,75.09,9.28,0.5,20.45,6.87,36.35,12.8,2894.75,0.49,0,0,19,High
2019-10-19,28.31,18.83,24.29,65.7,14.4,0.26,29.73,3.35,34.88,8.31,1060.1,0.45,0,0,17,Moderate
2019-10-20,28.15,20.2,24.33,55.16,11.52,3.08,18.14,7.53,33.66,13.04,1641.95,0.32,0,0,18,Moderate
2019-10-21,31.06,21.57,24.36,67.92,11.31,1.92,21.92,10.06,37.85,20.45,836.44,0.28,0,0,17,Moderate
2019-10-22,30.11,21.64,24.4,82.07,6.43,7.15,29.45,7.22,38.32,17.67,2693.03,0.11,0,0,21,High
2019-10-23,28.05,19.65,24.43,54.73,12.04,1.35,41.43,8.06,33.52,10.04,6999.93,0.29,0,0,19,High
2019-10-24,31.27,19.85,24.47,59.45,7.21,1.02,29.84,8.84,37.22,16.28,3045.82,0.41,0,0,17,Moderate
2019-10-25,30.13,18.41,24.52,71.26,6.6,2.08,28.78,5.97,37.26,20.49,1427.69,0.24,0,0,22,High
2019-10-26,31.18,19.58,24.56,60.15,8.96,1.83,29.25,9.25,37.2,17.8,5342.7,0.16,0,0,21,High
2019-10-27,30.86,22.86,24.6,62.07,8.24,1.27,16.41,11.27,37.07,10.08,7974.51,0.6,0,0,14,Moderate
2019-10-28,27.99,19.07,24.65,65.76,9.34,3.55,25.92,7.65,34.57,20.15,2242.43,0.73,0,0,18,Moderate
2019-10-29,28.58,22.19,24.7,56.34,5.68,4.28,24.76,5.74,34.21,12.22,2596.78,0.76,0,0,17,Moderate
2019-10-30,31.24,21.32,24.74,60.26,12.88,5.75,27.57,7.87,37.27,14.36,7788.85,0.53,0,0,18,Moderate
2019-10-31,31.02,20.42,24.8,77.03,13.38,10.82,25.93,3.55,38.72,15.37,1840.82,0.14,0,0,17,Moderate
2019-11-01,29.81,17.85,24.85,56.93,4.16,0.93,28.04,8.67,35.5,19.91,4334.11,0.62,0,0,19,High
2019-11-02,30.14,16.24,24.9,54.02,12.94,3.78,22.51,8.9,35.54,21.04,2297.39,0.18,0,0,23,High
2019-11-03,32.51,20.05,24.96,63.7,7.57,1.5,25.47,11.35,38.88,21.02,7492.64,0.57,0,0,20,High
2019-11-04,28.83,21.29,25.01,77.32,12.57,3.39,15.18,7.61,36.56,8.11,7861.41,0.65,0,0,20,High
2019-11-05,31.17,20.27,25.07,68.03,9.79,1.94,22.44,8.82,37.97,20.91,6610.23,0.61,0,0,18,Moderate
2019-11-06,29.73,19.8,25.13,65.35,10.09,15.24,36.13,6.28,36.26,8.76,2860.88,0.77,0,0,19,High
2019-11-07,29.76,21.67,25.19,70.44,9.44,3.92,27.55,7.29,36.8,11.72,3526.16,0.62,0,0,20,High
2019-11-08,32.45,18.56,25.25,52.54,13.64,9.14,24.83,4.95,37.71,15.21,2317.29,0.59,0,0,19,High
2019-11-09,31.97,20.97,25.32,74.95,6.28,5.4,40.17,7.61,39.46,14.72,7180.68,0.28,0,0,21,High
2019-11-10,32.01,20.64,25.38,73.83,11.82,7.0,14.11,7.39,39.39,16.47,7359.19,0.75,0,0,20,High
2019-11-11,33.06,20.45,25.45,65.91,13.3,5.05,16.12,8.6,39.65,14.71,3641.53,0.23,0,0,23,High
2019-11-12,30.56,20.89,25.52,80.06,12.15,1.84,38.7,6.75,38.57,21.08,5424.0,0.73,0,0,23,High
2019-11-13,31.95,20.33,25.59,58.73,16.97,0.87,25.37,8.17,37.82,11.37,1741.65,0.32,0,0,17,Moderate
2019-11-14,30.04,22.58,25.66,81.28,8.41,1.39,23.06,7.33,38.17,11.84,3762.02,0.19,0,0,19,High
2019-11-15,31.38,22.57,25.73,71.54,12.87,0.06,15.41,7.34,38.53,20.89,5236.24,0.68,0,0,24,High
2019-11-16,30.54,23.45,25.8,66.63,9.68,2.23,28.58,8.16,37.21,9.07,3390.52,0.1,0,0,19,High
2019-11-17,31.07,21.22,25.88,69.8,13.7,2.11,29.36,8.08,38.05,16.53,3182.0,0.68,0,0,19,High
2019-11-18,32.14,20.78,25.95,68.93,9.98,2.23,16.24,9.52,39.04,17.54,507.49,0.28,0,0,17,Moderate
2019-11-19,29.39,21.34,26.03,82.2,8.84,10.95,23.88,7.76,37.61,15.08,6532.2,0.72,0,0,16,Moderate
2019-11-20,35.29,19.6,26.11,59.23,13.92,7.27,22.32,7.3,41.22,17.72,7170.03,0.58,1,1,23,High
2019-11-21,29.18,22.2,26.19,62.37,8.53,0.53,27.05,7.64,35.41,10.42,7770.98,0.57,0,0,19,High
2019-11-22,28.84,21.26,26.27,80.36,5.76,1.38,16.05,6.57,36.88,19.94,5894.54,0.36,0,0,18,Moderate
2019-11-23,33.67,23.99,26.35,64.04,8.45,1.65,35.02,7.28,40.07,9.96,4615.94,0.14,0,0,20,High
2019-11-24,33.01,23.01,26.43,79.01,11.86,1.34,32.33,12.06,40.92,13.61,2519.63,0.68,0,0,19,High
2019-11-25,32.76,21.47,26.52,86.99,14.18,4.81,22.09,6.17,41.46,9.05,7994.75,0.22,0,0,20,High
2019-11-26,32.86,21.33,26.6,65.98,10.33,2.23,23.27,7.44,39.45,15.63,4923.15,0.36,0,0,21,High
2019-11-27,31.66,23.13,26.69,76.81,13.95,2.55,23.91,7.23,39.34,17.38,5608.66,0.52,0,0,19,High
2019-11-28,29.98,22.88,26.77,58.46,5.93,5.75,18.77,7.51,35.82,21.18,5618.05,0.44,0,0,21,High
2019-11-29,32.01,25.14,26.86,77.55,8.67,4.92,21.45,7.34,39.77,18.35,6839.39,0.24,0,0,19,High
2019-11-30,30.59,23.48,26.95,71.99,9.13,0.43,22.84,8.56,37.79,15.58,572.54,0.2,0,0,20,High
2019-12-01,33.99,21.7,27.04,74.73,9.66,3.75,37.9,4.58,41.46,21.06,2151.85,0.19,0,0,25,High
2019-12-02,31.83,22.26,27.13,63.54,10.25,1.72,32.57,10.07,38.19,14.7,5491.51,0.7,0,0,20,High
2019-12-03,30.57,22.47,27.22,53.39,12.07,1.05,32.48,9.27,35.91,15.86,7213.59,0.12,0,0,18,Moderate
2019-12-04,31.67,23.24,27.31,75.03,8.67,0.15,27.96,5.51,39.17,16.35,5640.04,0.78,0,0,18,Moderate
2019-12-05,33.23,23.39,27.4,49.37,10.42,2.0,16.06,3.46,38.17,13.74,3601.18,0.24,0,0,20,High
2019-12-06,31.37,24.49,27.5,66.83,9.86,1.32,24.67,6.05,38.05,19.74,3211.67,0.18,0,0,20,High
2019-12-07,30.95,22.54,27.59,79.41,7.22,0.87,32.76,7.51,38.89,10.59,6034.61,0.5,0,0,21,High
2019-12-08,33.17,23.05,27.69,71.92,9.66,3.56,14.93,13.16,40.37,15.77,6059.28,0.16,0,0,21,High
2019-12-09,33.27,23.04,27.78,89.48,9.57,4.4,30.09,9.09,42.22,18.11,5052.93,0.52,0,0,22,High
2019-12-10,31.86,24.67,27.88,80.25,9.5,0.84,43.58,4.38,39.89,20.66,2686.0,0.7,0,0,23,High
2019-12-11,32.03,27.2,27.97,63.46,10.1,0.15,33.49,6.62,38.38,20.37,7438.66,0.13,0,0,24,High
2019-12-12,33.54,22.43,28.07,70.27,10.23,5.67,36.31,7.89,40.56,15.12,4639.1,0.66,0,0,20,High
2019-12-13,30.27,24.89,28.17,69.53,8.7,0.03,26.75,8.51,37.23,17.0,6428.69,0.38,0,0,24,High
2019-12-14,30.45,25.56,28.27,54.18,13.82,8.3,32.74,5.37,35.87,13.52,2107.31,0.21,0,0,17,Moderate
2019-12-15,31.93,23.33,28.37,60.6,6.49,2.96,19.26,7.73,37.99,14.55,3080.31,0.22,0,0,16,Moderate
2019-12-16,33.04,25.06,28.47,64.39,7.84,1.17,31.37,6.56,39.48,20.69,7059.35,0.74,0,0,22,High
2019-12-17,34.19,22.98,28.57,49.64,18.34,0.85,30.24,5.79,39.15,21.03,875.8,0.18,0,0,25,High
2019-12-18,36.62,23.74,28.67,70.47,6.89,0.03,27.32,8.52,43.67,20.54,4342.36,0.71,1,1,21,High
2019-12-19,35.48,23.74,28.77,67.51,5.94,0.81,35.53,9.55,42.24,9.94,4112.79,0.48,1,2,24,High
2019-12-20,33.55,26.92,28.87,53.27,12.2,0.44,20.69,9.68,38.88,19.9,6134.23,0.13,0,0,20,High
2019-12-21,33.93,23.15,28.97,74.04,3.77,2.84,23.5,9.15,41.34,21.28,2614.2,0.43,0,0,22,High
2019-12-22,32.07,24.68,29.07,77.16,9.29,0.55,25.76,7.01,39.78,13.06,2143.0,0.67,0,0,21,High
2019-12-23,34.14,25.73,29.18,72.27,16.44,2.26,16.76,9.43,41.37,15.26,7446.0,0.61,0,0,19,High
2019-12-24,33.7,25.06,29.28,66.76,5.37,2.68,26.82,8.62,40.38,18.91,4787.82,0.44,0,0,20,High
2019-12-25,35.03,28.05,29.38,75.91,4.05,1.06,11.25,8.27,42.62,15.87,1285.17,0.7,1,1,22,High
2019-12-26,32.83,24.87,29.48,76.8,5.5,0.11,33.38,6.78,40.51,21.91,1947.77,0.18,0,0,20,High
2019-12-27,35.63,27.13,29.59,73.07,12.7,0.11,25.37,7.01,42.93,14.38,7991.2,0.74,1,1,23,High
2019-12-28,37.76,27.72,29.69,61.75,13.37,0.08,20.83,8.15,43.93,18.0,1967.07,0.69,1,2,23,High
2019-12-29,34.58,28.08,29.79,72.77,8.46,4.03,18.33,12.88,41.85,19.1,5078.57,0.6,0,0,20,High
2019-12-30,35.7,24.23,29.9,81.95,12.05,1.15,23.12,8.6,43.9,14.92,3650.96,0.67,1,1,25,High
2019-12-31,36.38,26.94,30.0,64.03,14.17,4.77,30.51,6.78,42.78,20.0,7141.99,0.48,1,2,21,High
2020-01-01,34.3,23.8,30.1,90.98,15.36,1.7,29.38,6.34,43.4,15.65,6163.76,0.57,0,0,23,High
2020-01-02,35.65,27.01,30.21,64.74,9.26,1.81,19.36,7.02,42.13,13.76,4977.14,0.49,1,1,27,High
2020-01-03,35.33,28.87,30.31,70.32,3.1,2.16,18.23,12.35,42.37,9.51,580.54,0.35,1,2,20,High
2020-01-04,35.61,28.09,30.41,63.28,7.54,3.75,30.26,7.2,41.94,13.51,7098.46,0.5,1,3,27,High
2020-01-05,33.97,24.66,30.52,72.23,8.72,0.96,19.22,9.81,41.19,18.28,3835.01,0.28,0,0,21,High
2020-01-06,35.67,26.85,30.62,52.58,9.22,0.39,25.48,7.25,40.93,20.9,7486.83,0.41,1,1,22,High
2020-01-07,36.72,27.54,30.72,64.54,9.44,2.44,25.99,8.52,43.17,11.52,4216.54,0.3,1,2,21,High
2020-01-08,38.73,26.58,30.82,59.08,13.36,1.19,27.5,9.58,44.63,12.97,5706.68,0.19,1,3,25,High
2020-01-09,37.84,26.17,30.93,71.35,13.82,1.75,31.87,6.86,44.98,10.16,1019.69,0.33,1,4,29,High
2020-01-10,40.33,25.35,31.03,79.94,9.48,3.12,14.9,6.72,48.33,17.67,6088.64,0.7,1,5,26,High
2020-01-11,34.59,24.96,31.13,76.46,13.3,2.04,9.71,11.32,42.24,21.44,3034.97,0.37,0,0,20,High
2020-01-12,37.98,27.77,31.23,46.28,11.07,2.9,20.46,9.97,42.6,16.97,3135.19,0.62,1,1,24,High
2020-01-13,36.7,29.32,31.33,90.42,10.19,2.36,39.41,9.58,45.74,16.64,1389.92,0.22,1,2,28,High
2020-01-14,40.81,28.05,31.43,72.95,12.72,4.04,41.18,9.57,48.11,15.75,1601.43,0.4,1,3,26,High
2020-01-15,34.92,27.14,31.53,62.24,10.22,3.67,39.65,8.92,41.14,9.24,1893.19,0.18,0,0,22,High
2020-01-16,34.95,29.08,31.63,71.57,16.17,2.29,23.46,12.04,42.11,18.21,2961.55,0.2,0,0,25,High
2020-01-17,35.53,29.17,31.73,71.76,5.68,3.41,10.74,8.09,42.71,16.43,7189.77,0.53,1,1,22,High
2020-01-18,32.58,27.31,31.83,63.33,8.45,6.2,6.26,9.15,38.91,17.26,3261.95,0.53,0,0,12,Low
2020-01-19,35.88,28.0,31.93,71.98,9.62,1.7,20.09,5.1,43.07,20.58,5932.72,0.25,1,1,25,High
2020-01-20,35.51,27.98,32.03,63.93,11.32,1.6,23.42,6.35,41.9,18.98,1120.61,0.43,1,2,23,High
2020-01-21,37.42,29.26,32.12,65.96,13.8,4.33,35.41,5.6,44.02,18.93,4933.24,0.7,1,3,23,High
2020-01-22,37.9,28.56,32.22,63.14,9.93,2.62,31.94,10.55,44.22,20.98,4114.18,0.22,1,4,23,High
2020-01-23,41.07,29.7,32.31,55.67,5.73,0.22,26.82,2.89,46.63,21.86,7834.68,0.11,1,5,29,High
2020-01-24,39.31,27.07,32.41,71.46,12.53,6.68,17.88,7.2,46.46,16.14,6846.56,0.56,1,6,25,High
2020-01-25,36.35,26.95,32.5,75.85,12.26,0.09,17.31,2.01,43.93,9.52,3911.22,0.14,1,7,23,High
2020-01-26,35.8,31.37,32.6,75.15,4.17,4.14,27.03,6.34,43.31,14.43,6313.57,0.79,1,8,27,High
2020-01-27,38.67,30.08,32.69,78.2,9.99,4.27,30.58,7.02,46.49,19.03,1947.79,0.53,1,9,28,High
2020-01-28,35.14,31.03,32.78,73.24,5.23,9.18,28.14,10.77,42.47,8.39,4717.52,0.43,1,10,27,High
2020-01-29,41.54,29.85,32.87,64.67,8.01,0.17,16.72,8.79,48.0,8.8,1059.64,0.4,1,11,27,High
2020-01-30,40.32,29.09,32.96,78.4,7.29,2.73,30.21,6.33,48.16,8.94,3110.67,0.5,1,12,28,High
2020-01-31,37.11,31.23,33.05,56.42,12.43,1.68,28.41,10.13,42.76,18.23,2193.97,0.16,1,13,28,High
2020-02-01,34.71,30.52,33.14,60.99,10.35,1.2,16.43,8.04,40.81,15.02,5891.82,0.75,0,0,20,High
2020-02-02,40.94,30.73,33.23,60.36,6.14,0.28,18.73,8.08,46.97,13.16,4175.68,0.54,1,1,24,High
2020-02-03,38.09,29.0,33.31,80.8,12.64,2.48,30.51,5.59,46.17,9.48,6133.03,0.23,1,2,25,High
2020-02-04,40.88,29.3,33.4,79.43,5.7,1.96,23.12,6.02,48.82,18.25,4364.72,0.49,1,3,31,High
2020-02-05,35.3,30.57,33.48,74.87,10.99,0.33,37.71,6.35,42.78,12.49,1148.63,0.19,1,4,27,High
2020-02-06,37.37,29.3,33.57,80.72,7.56,2.84,29.01,8.09,45.44,11.71,6015.26,0.11,1,5,28,High
2020-02-07,38.66,30.47,33.65,61.21,8.9,4.02,21.11,8.16,44.78,17.13,6749.22,0.54,1,6,25,High
2020-02-08,38.83,30.14,33.73,73.49,11.51,4.37,24.92,11.09,46.17,15.83,7276.48,0.55,1,7,28,High
2020-02-09,37.91,27.3,33.81,68.75,11.56,7.07,25.51,8.77,44.79,13.07,4789.94,0.51,1,8,26,High
2020-02-10,40.14,27.88,33.89,78.47,14.01,1.58,19.17,2.58,47.98,16.98,6151.89,0.23,1,9,30,High
2020-02-11,36.83,31.92,33.97,68.85,9.75,9.18,17.7,8.53,43.72,11.8,6140.33,0.52,1,10,26,High
2020-02-12,38.76,28.8,34.05,66.15,10.92,6.02,30.61,5.1,45.38,19.13,1668.12,0.14,1,11,30,High
2020-02-13,39.36,28.91,34.12,75.41,8.69,1.06,31.76,6.07,46.9,11.21,1731.66,0.53,1,12,30,High
2020-02-14,40.23,31.92,34.2,78.76,10.55,0.52,29.83,6.38,48.1,10.22,1031.64,0.49,1,13,31,High
2020-02-15,40.69,29.04,34.27,63.32,11.32,1.71,37.12,6.67,47.02,18.95,2899.35,0.56,1,14,38,High
2020-02-16,37.09,28.03,34.34,69.39,9.71,1.54,20.67,5.25,44.03,17.91,4051.31,0.73,1,15,28,High
2020-02-17,36.34,32.1,34.41,59.42,4.59,2.57,38.39,8.41,42.29,10.56,7984.23,0.7,1,16,28,High
2020-02-18,42.04,31.86,34.48,45.02,10.99,2.63,17.79,5.18,46.54,9.63,3732.45,0.79,1,17,30,High
2020-02-19,40.21,29.02,34.55,72.0,11.09,4.16,16.9,8.71,47.41,19.74,5946.82,0.78,1,18,31,High
2020-02-20,38.12,30.21,34.62,76.09,7.96,2.14,10.92,12.47,45.73,18.87,5700.48,0.64,1,19,30,High
2020-02-21,42.78,29.85,34.68,72.62,6.15,0.33,21.43,5.34,50.05,12.58,2033.61,0.77,1,20,31,High
2020-02-22,39.98,30.23,34.75,50.5,14.43,5.86,20.97,7.43,45.03,17.21,938.8,0.71,1,21,33,High
2020-02-23,42.17,30.22,34.81,66.49,11.47,1.11,29.21,2.95,48.82,9.74,4595.05,0.61,1,22,35,High
2020-02-24,40.0,32.86,34.87,47.82,9.31,10.65,26.95,7.4,44.79,15.1,5752.29,0.15,1,23,32,High
2020-02-25,44.05,29.36,34.93,83.7,6.59,0.38,15.46,9.29,52.42,8.26,7986.89,0.13,1,24,37,High
2020-02-26,43.5,29.23,34.99,59.14,7.53,9.53,21.86,9.44,49.41,13.48,3189.58,0.69,1,25,31,High
2020-02-27,39.55,31.39,35.04,82.55,13.91,0.29,22.03,8.15,47.8,9.05,7222.73,0.44,1,26,33,High
2020-02-28,42.04,31.16,35.1,79.46,10.41,0.79,10.79,9.78,49.99,14.65,3364.49,0.67,1,27,35,High
2020-02-29,41.44,33.45,35.15,60.99,8.35,0.14,17.15,13.09,47.54,13.9,5670.59,0.32,1,28,33,High
2020-03-01,42.94,30.43,35.2,58.67,11.53,3.66,18.83,11.42,48.81,14.22,4986.9,0.38,1,29,33,High
2020-03-02,38.33,30.4,35.26,73.5,7.56,5.7,36.47,6.95,45.68,8.63,897.34,0.59,1,30,36,High
2020-03-03,41.68,31.4,35.3,61.56,14.5,1.71,26.53,5.1,47.83,13.06,1087.91,0.74,1,31,39,High
